lad_name,gt_id,gt_page_id,gt_globe,gt_primary,gt_lat,gt_lon,gt_dim,gt_type,gt_name,gt_country,gt_region,page_id,page_namespace,page_title,page_restrictions,page_is_redirect,page_is_new,page_random,page_touched,page_links_updated,page_latest,page_len,page_content_model,page_lang
Westminster,630930881,12250066,earth,0,51.51,-0.15,1000,NULL,NULL,GB,NULL,12250066,0,List_of_United_Kingdom_locations:_Mar-Md,NA,0,0,0.076230745384,20201216213229,20201212172749,924132862,80005,wikitext,NULL
Westminster,630931279,12250066,earth,0,51.5,-0.15,1000,NULL,NULL,GB,NULL,12250066,0,List_of_United_Kingdom_locations:_Mar-Md,NA,0,0,0.076230745384,20201216213229,20201212172749,924132862,80005,wikitext,NULL
Westminster,630934073,12278219,earth,0,51.51,-0.18,10000,city,NULL,GB,NULL,12278219,0,List_of_United_Kingdom_locations:_Pab-Pap,NA,0,0,0.694738295125,20201216213230,20201212172745,938196660,36596,wikitext,NULL
Westminster,630936534,12281857,earth,0,51.52,-0.15,1000,NULL,NULL,GB,NULL,12281857,0,List_of_United_Kingdom_locations:_Re-Rh,NA,0,0,0.6973655904910001,20201216213230,20201212172748,953095279,78051,wikitext,NULL
Westminster,630942470,12382853,earth,0,51.51,-0.12,1000,NULL,NULL,GB,NULL,12382853,0,List_of_United_Kingdom_locations:_Stap-St_N,NA,0,0,0.635589257209,20201226125527,20201212172750,956676055,93743,wikitext,NULL
Westminster,630942741,12382853,earth,0,51.5,-0.14,1000,NULL,NULL,GB,NULL,12382853,0,List_of_United_Kingdom_locations:_Stap-St_N,NA,0,0,0.635589257209,20201226125527,20201212172750,956676055,93743,wikitext,NULL
Westminster,630942765,12382853,earth,0,51.53,-0.18,1000,NULL,NULL,GB,NULL,12382853,0,List_of_United_Kingdom_locations:_Stap-St_N,NA,0,0,0.635589257209,20201226125527,20201212172750,956676055,93743,wikitext,NULL
Westminster,630943951,12382827,earth,0,51.51,-0.14,1000,NULL,NULL,GB,NULL,12382827,0,List_of_United_Kingdom_locations:_Sn-Souts,NA,0,0,0.341849542129,20201216213233,20201212172745,887613366,36335,wikitext,NULL
Westminster,630944103,12382827,earth,0,51.52,-0.14,1000,NULL,NULL,GB,NULL,12382827,0,List_of_United_Kingdom_locations:_Sn-Souts,NA,0,0,0.341849542129,20201216213233,20201212172745,887613366,36335,wikitext,NULL
Westminster,630953224,12459072,earth,1,51.51197,-0.1228,200,NULL,NULL,GB,NULL,12459072,0,Carpenter's_Coffee_House,NA,0,0,0.67159947002,20201216213235,20200919023129,963639257,5688,wikitext,NULL
Westminster,630954096,12461753,earth,0,51.49,-0.14,1000,NULL,NULL,GB,NULL,12461753,0,List_of_United_Kingdom_locations:_West_M-Wey,NA,0,0,0.840144491551,20201228142523,20201228142515,996767135,64707,wikitext,NULL
Westminster,630987459,13450334,earth,1,51.507,-0.1465,1000,landmark,NULL,GB,NULL,13450334,0,Geo._F._Trumper,NA,0,0,0.039979135106,20201216213309,20201130082002,991482136,3112,wikitext,NULL
Westminster,630992662,13620849,earth,1,51.5011,-0.1774,1000,landmark,NULL,GB,WSM,13620849,0,Gore_House,NA,0,0,0.377703896869,20201216213315,20200918164840,943569347,2802,wikitext,NULL
Westminster,631005883,13986487,earth,1,51.52888889,-0.17388889,1000,landmark,NULL,GB,NULL,13986487,0,Long_Room,NA,0,0,0.449478503197,20201216213325,20200918195127,901694150,3997,wikitext,NULL
Westminster,631049884,15138395,earth,1,51.5189,-0.1406,1000,landmark,NULL,GB,WSM,15138395,0,Scandinavian_Kitchen,NA,0,0,0.312150298106,20201216213401,20200918223314,898010582,1586,wikitext,NULL
Westminster,631050467,15154131,earth,1,51.5051,-0.1466,1000,NULL,NULL,NULL,NULL,15154131,0,St_James's_Club,NA,0,0,0.053243303132,20201228220724,20201230211044,995988567,13237,wikitext,NULL
Westminster,631194155,15605522,earth,1,51.5163,-0.1577,1000,landmark,NULL,GB,NULL,15605522,0,"Montagu_House,_Portman_Square",NA,0,0,0.39933853589,20201222200508,20201222200508,995767869,2414,wikitext,NULL
Westminster,631311094,16551220,earth,1,51.51444444,-0.16611111,1000,landmark,NULL,GB,NULL,16551220,0,Connaught_Village,NA,0,0,0.260062529691,20201216213534,20200918200103,957303184,1108,wikitext,NULL
Westminster,631336525,17021115,earth,1,51.5342,-0.1677,1000,landmark,NULL,GB,WSM,17021115,0,RAK_Studios,NA,0,0,0.833531542731,20201216213554,20201202110615,991895922,2235,wikitext,NULL
Westminster,631374400,17454211,earth,1,51.4956,-0.1268,1000,landmark,NULL,GB,WSM,17454211,0,Transport_House,NA,0,0,0.941991932519,20201216213612,20201212232055,993874336,1990,wikitext,NULL
Westminster,631397535,17788679,earth,1,51.5042,-0.1247,1000,landmark,NULL,GB,WSM,17788679,0,Pembroke_House,NA,0,0,0.253255881656,20201216213622,20200918172231,921289515,3731,wikitext,NULL
Westminster,631448961,18318221,earth,1,51.5125,-0.14305556,10000,adm3rd,NULL,GB,WSM,18318221,0,St_George_Hanover_Square,NA,0,0,0.446270813211,20201222193018,20201222193908,995761969,10076,wikitext,NULL
Westminster,631485424,18580285,earth,1,51.516,-0.1546,1000,landmark,NULL,GB,WSM,18580285,0,Orchard_Court,NA,0,0,0.10769167603,20201216213656,20200918232807,899878859,1006,wikitext,NULL
Westminster,631501379,18687317,earth,1,51.5228,-0.161,1000,landmark,NULL,GB,WSM,18687317,0,Lord's_Old_Ground,NA,0,0,0.65909246081,20201229061258,20201229061258,996929751,2306,wikitext,NULL
Westminster,631501388,18687344,earth,1,51.52722222,-0.16916667,1000,landmark,NULL,GB,NULL,18687344,0,Lord's_Middle_Ground,NA,0,0,0.076966768055,20201216213706,20200918183802,969841680,2494,wikitext,NULL
Westminster,631522686,18930617,earth,1,51.5128,-0.1284,1000,landmark,NULL,GB,WSM,18930617,0,Bunjies,NA,0,0,0.172193395761,20201216213721,20200918190901,931674598,3126,wikitext,NULL
Westminster,631550634,19145081,earth,1,51.51425,-0.13436111,1000,landmark,NULL,GB,WSM,19145081,0,Dark_They_Were_and_Golden_Eyed_(bookshop),NA,0,0,0.634534646798,20201222105441,20201222144330,994538805,8514,wikitext,NULL
Westminster,631569353,19439750,earth,1,51.49577,-0.1391,1000,NULL,NULL,NULL,NULL,19439750,0,Our_Lady_of_Westminster,NA,0,0,0.554972137787,20201216213745,20200918163209,977928403,10660,wikitext,NULL
Westminster,631637276,20407083,earth,1,51.506100000000004,-0.149,1000,landmark,NULL,GB,WSM,20407083,0,Park_Lane_Mews_Hotel,NA,0,0,0.734825362118,20201216213821,20201205053452,972827972,1524,wikitext,NULL
Westminster,631637439,20413990,earth,0,51.487,-0.14,1000,NULL,Churchill Gardens,NULL,NULL,20413990,0,List_of_council_estates_in_the_United_Kingdom,NA,0,0,0.33302471765,20201230220251,20201230220251,997299040,11624,wikitext,NULL
Westminster,631652723,20680426,earth,1,51.5156,-0.1317,1000,landmark,NULL,GB,WSM,20680426,0,"Manor_House,_21_Soho_Square",NA,0,0,0.459245633998,20201230070631,20201230072855,997158057,7079,wikitext,NULL
Westminster,631657294,20748631,earth,1,51.52722222,-0.1875,1000,landmark,NULL,GB,NULL,20748631,0,Lauderdale_Mansions_South,NA,0,0,0.610566021591,20201216213830,20200918165702,918836753,3451,wikitext,NULL
Westminster,631660956,20793494,earth,1,51.50689167,-0.12551111,156,NULL,NULL,GB,NULL,20793494,0,Constitutional_Club,NA,0,0,0.5936522860790001,20201216213831,20201214080806,977862840,4026,wikitext,NULL
Westminster,631660957,20793881,earth,0,51.50567778,-0.13707222,156,NULL,NULL,GB,NULL,20793881,0,Unionist_Club,NA,0,0,0.747833747476,20201216213831,20201214071014,948507986,2854,wikitext,NULL
Westminster,631668855,20915330,earth,1,51.51596944,-0.16009444,312,NULL,NULL,GB,NULL,20915330,0,New_Cavendish_Club,NA,0,0,0.376774565694,20201216213834,20201212175641,950614719,2436,wikitext,NULL
Westminster,631669138,20918093,earth,1,51.5054,-0.1369,1000,NULL,NULL,NULL,NULL,20918093,0,Beaconsfield_Club,NA,0,0,0.250879252668,20201216213834,20201214080806,963587755,2136,wikitext,NULL
Westminster,631669140,20918500,earth,1,51.50651389,-0.13490556,156,NULL,NULL,GB,NULL,20918500,0,Junior_Carlton_Club,NA,0,0,0.384730483307,20201216213834,20201216140057,994584364,4460,wikitext,NULL
Westminster,631669660,20925704,earth,1,51.50861111,-0.13694444,10000,adm3rd,NULL,GB,WSM,20925704,0,Westminster_St_James,NA,0,0,0.308528231864,20201220121505,20201220122634,995322997,7193,wikitext,NULL
Westminster,631670249,20939195,earth,1,51.50976111,-0.12235833,156,NULL,NULL,GB,NULL,20939195,0,Green_Room_Club,NA,0,0,0.702885853284,20201216213835,20201214074300,969768058,7695,wikitext,NULL
Westminster,631724933,21000587,earth,0,51.50626667,-0.14065,156,NULL,NULL,GB,NULL,21000587,0,Primrose_Club,NA,0,0,0.67483219047,20201216213840,20201216142101,948138580,1235,wikitext,NULL
Westminster,631724936,21000580,earth,1,51.5053,-0.14606,1000,landmark,NULL,NULL,NULL,21000580,0,Junior_Constitutional_Club,NA,0,0,0.354990988079,20201216213840,20201214080806,947895744,1343,wikitext,NULL
Westminster,631753031,21004810,earth,1,51.50583333,-0.13888889,1000,landmark,NULL,GB,NULL,21004810,0,Arthur's,NA,0,0,0.859162046927,20201216213842,20200918184905,930793417,2967,wikitext,NULL
Westminster,631791192,21160133,earth,1,51.5112,-0.1405,1000,NULL,NULL,NULL,NULL,21160133,0,Burlington_Fine_Arts_Club,NA,0,0,0.697599301538,20201216213851,20201214092027,887044575,2361,wikitext,NULL
Westminster,631795246,21239791,earth,1,51.5043,-0.1482,1000,NULL,NULL,NULL,NULL,21239791,0,Cavalry_Club,NA,0,0,0.517031453638,20201216213854,20201214080809,926766397,1693,wikitext,NULL
Westminster,631799473,21274936,earth,1,51.5087,-0.1516,1000,landmark,NULL,GB,WSM,21274936,0,Kai_Mayfair,NA,0,0,0.752617250086,20201216213857,20200918164811,852999838,1812,wikitext,NULL
Westminster,631854047,21546547,earth,1,51.5055,-0.1244,1000,NULL,NULL,GB,WSM,21546547,0,1920_Club,NA,0,0,0.001398046968,20201216213910,20201214080806,875539445,1661,wikitext,NULL
Westminster,631896312,21880368,earth,1,51.50739167,-0.13190556,156,NULL,NULL,GB,NULL,21880368,0,United_Service_Club,NA,0,0,0.128488171345,20201216213930,20201214072811,938412728,4218,wikitext,NULL
Westminster,631906249,21921484,earth,1,51.5109,-0.1303,1000,NULL,NULL,NULL,NULL,21921484,0,Kinky_Gerlinky,NA,0,0,0.867198563504,20201216213934,20201212075057,993749028,5912,wikitext,NULL
Westminster,631909912,21938417,earth,1,51.5114,-0.1185,1000,edu,NULL,GB,WSM,21938417,0,Humanitarian_Futures_Programme,NA,0,0,0.166876422388,20201216213936,20200918174156,971709175,5532,wikitext,NULL
Westminster,631925933,22181732,earth,1,51.5112,-0.1343,1000,landmark,NULL,GB,WSM,22181732,0,The_Nosh_Bar,NA,0,0,0.467764416722,20201216213943,20200918160907,928631889,1942,wikitext,NULL
Westminster,631960528,22626270,earth,1,51.509167,-0.156389,1000,landmark,NULL,GB,NULL,22626270,0,Electric_Car_Corporation,NA,0,0,0.76351680381,20201216213955,20201216165642,905170453,2803,wikitext,NULL
Westminster,631968707,22803986,earth,1,51.51194444,-0.13027778,1000,landmark,NULL,GB,WSM,22803986,0,43_Club,NA,0,0,0.270223491623,20201216214001,20200918193828,897791780,1351,wikitext,NULL
Westminster,631970780,22864047,earth,1,51.5,-0.13,1000,landmark,NULL,GB,NULL,22864047,0,UK_Gay_Liberation_Front_1971_Festival_of_Light_action,NA,0,0,0.774858201256,20201216214003,20201214095801,941091274,10367,wikitext,NULL
Westminster,631984862,56295401,earth,1,51.49972222,-0.16361111,1000,NULL,NULL,NULL,NULL,56295401,0,Innocent_Victims,NA,0,0,0.005168658006,20201225015338,20201225015845,976950961,6352,wikitext,NULL
Westminster,631992728,23299050,earth,0,51.5308,-0.1644,1000,landmark,Winfield House,GB,NULL,23299050,0,List_of_Woolworth_buildings,NA,0,0,0.037262180714,20201216214014,20200922220633,951901873,6908,wikitext,NULL
Westminster,632004382,23511248,earth,1,51.4922,-0.1259,1000,landmark,NULL,GB,WSM,23511248,0,Altitude_London,NA,0,0,0.553961638614,20201219173116,20201219223219,968735958,1791,wikitext,NULL
Westminster,632027144,23754766,earth,1,51.50873056,-0.14258611,156,NULL,NULL,GB,NULL,23754766,0,Junior_Naval_and_Military_Club,NA,0,0,0.035007847137,20201216214035,20201214071535,926766375,2034,wikitext,NULL
Westminster,632027191,23757432,earth,1,51.50555833,-0.14556389,156,NULL,NULL,GB,NULL,23757432,0,Public_Schools_Club,NA,0,0,0.8410948418430001,20201216214035,20201214080810,976812832,7633,wikitext,NULL
Westminster,632029039,23771749,earth,1,51.507387,-0.140579,1000,landmark,NULL,GB,NULL,23771749,0,Crockford's_(club),NA,0,0,0.9255546030249999,20201220231600,20201220231620,978581786,9146,wikitext,NULL
Westminster,632067663,24133689,earth,1,51.51208333,-0.13861111,1000,landmark,NULL,GB,WSM,24133689,0,The_Cat's_Whisker,NA,0,0,0.349660006393,20201216214052,20200918173511,919162097,5340,wikitext,NULL
Westminster,632070129,24178995,earth,1,51.52832,-0.16621,1000,landmark,NULL,GB,NULL,24178995,0,125_Park_Road,NA,0,0,0.237699417377,20201216214054,20200918233031,930868685,3602,wikitext,NULL
Westminster,632081189,24490247,earth,1,51.486451,-0.143219,1000,landmark,NULL,GB,NULL,24490247,0,Millbank_Distillery,NA,0,0,0.301238281331,20201216214100,20200919114954,846134945,1735,wikitext,NULL
Westminster,632084268,24585496,earth,1,51.5134,-0.1298,1000,landmark,NULL,GB,WSM,24585496,0,"The_Spice_of_Life,_London",NA,0,0,0.382731202905,20201224114605,20201224110748,994287533,2957,wikitext,NULL
Westminster,632086653,24651990,earth,1,51.4971,-0.1333,200,NULL,NULL,GB,NULL,24651990,0,Westminster_Pit,NA,0,0,0.925227398698,20201216214105,20200918171539,941633397,5626,wikitext,NULL
Westminster,632090506,24742660,earth,1,51.513,-0.119,500,NULL,NULL,GB,NULL,24742660,0,Lyon's_Inn,NA,0,0,0.69017090084,20201216214108,20201214184828,926436991,4503,wikitext,NULL
Westminster,632113199,25112430,earth,1,51.497222,-0.133901,1000,NULL,NULL,NULL,NULL,25112430,0,Strutton_Ground_Market,NA,0,0,0.163362598556,20201216214119,20200923020436,830189461,1798,wikitext,NULL
Westminster,632115779,25144124,earth,1,51.5096,-0.1312,1000,NULL,NULL,NULL,NULL,25144124,0,Odeon_Luxe_Haymarket,NA,0,0,0.306916882995,20201216214121,20200918205245,915512284,4898,wikitext,NULL
Westminster,632122535,25216108,earth,1,51.52333333,-0.165,1000,landmark,NULL,GB,WSM,25216108,0,Redemptoris_Mater_House_of_Formation,NA,0,0,0.836829855826,20201216214124,20201213120029,993959399,2315,wikitext,NULL
Westminster,632132563,25361493,earth,1,51.50657,-0.12565,1000,landmark,NULL,GB,NULL,25361493,0,Civil_Service_Club,NA,0,0,0.720050724305,20201222200732,20201222201103,988031081,3322,wikitext,NULL
Westminster,632159806,25583465,earth,1,51.5133,-0.1126,1000,landmark,NULL,GB,NULL,25583465,0,Outer_Temple,NA,0,0,0.060128031237,20201216214138,20200919024429,970070132,6563,wikitext,NULL
Westminster,632159864,25589436,earth,1,51.50555833,-0.14556389,156,NULL,NULL,GB,NULL,25589436,0,Badminton_Club,NA,0,0,0.253718743566,20201216214138,20200919130049,852669346,2320,wikitext,NULL
Westminster,632193522,26105605,earth,1,51.5107,-0.1395,1000,landmark,NULL,GB,WSM,26105605,0,The_Cave_of_the_Golden_Calf,NA,0,0,0.15170666906,20201216214151,20200918185654,930260833,3732,wikitext,NULL
Westminster,632199024,26199472,earth,1,51.5046,-0.175,1000,NULL,NULL,NULL,NULL,26199472,0,Exhibit_A_(art_exhibition),NA,0,0,0.306474135811,20201216214153,20201217091527,988750286,2872,wikitext,NULL
Westminster,632206550,26358607,earth,1,51.5138,-0.1158,50,NULL,NULL,GB,NULL,26358607,0,St_Clement_Danes_(parish),NA,0,0,0.068306428726,20201229172917,20201229172916,951386563,10199,wikitext,NULL
Westminster,632207025,26369034,earth,1,51.512171,-0.116904,1000,NULL,NULL,GB,NULL,26369034,0,St_Mary_le_Strand_(parish),NA,0,0,0.878489913006,20201229172917,20201229172922,951386596,6976,wikitext,NULL
Westminster,632207032,26369851,earth,1,51.50888889,-0.12694444,1000,NULL,NULL,GB,NULL,26369851,0,St_Martin-in-the-Fields_(parish),NA,0,0,0.131318294434,20201229172917,20201229172920,973453152,5644,wikitext,NULL
Westminster,632207044,26370901,earth,1,51.51166667,-0.12361111,10000,adm3rd,NULL,GB,WSM,26370901,0,St_Paul_Covent_Garden,NA,0,0,0.6158463598310001,20201229172917,20201229172924,951386604,3862,wikitext,NULL
Westminster,632207049,26371271,earth,1,51.4995,-0.1333,1000,NULL,NULL,NULL,NULL,26371271,0,Westminster_St_Margaret_and_St_John,NA,0,0,0.783934428447,20201229174030,20201229174143,951386629,10619,wikitext,NULL
Westminster,632207057,26372354,earth,1,51.4995,-0.128,10000,city,NULL,GB,WSM,26372354,0,Close_of_the_Collegiate_Church_of_St_Peter,NA,0,0,0.964677862088,20201216214157,20201229155003,960553794,3332,wikitext,NULL
Westminster,632453306,27707349,earth,1,51.49035,-0.15214,1000,landmark,NULL,GB,NULL,27707349,0,Roussillon_(restaurant),NA,0,0,0.451490893265,20201216214241,20200920012401,865854154,3741,wikitext,NULL
Westminster,632455052,27720090,earth,1,51.5131,-0.1173,1000,landmark,NULL,GB,WSM,27720090,0,Drury_House,NA,0,0,0.04802325068,20201216214241,20201103034247,986808251,1071,wikitext,NULL
Westminster,632530071,28637104,earth,1,51.5259,-0.2051,1000,NULL,NULL,NULL,NULL,28637104,0,Centro_Iberico,NA,0,0,0.181464710776,20201216214318,20201216232306,986733731,4189,wikitext,NULL
Westminster,632578348,29044600,earth,1,51.5108,-0.1232,1000,landmark,NULL,GB,WSM,29044600,0,Rules_(restaurant),NA,0,0,0.8615792618449999,20201216214336,20201104234947,987107216,4021,wikitext,NULL
Westminster,632591949,29275307,earth,1,51.491912,-0.145319,1000,NULL,NULL,NULL,NULL,29275307,0,Inchbald_School_of_Design,NA,0,0,0.8616443249550001,20201216214340,20201206013945,926389411,4354,wikitext,NULL
Westminster,632599344,29343800,earth,1,51.5149,-0.1313,1000,NULL,NULL,GB,NULL,29343800,0,House_of_St_Barnabas,NA,0,0,0.527255807903,20201216214343,20200923222459,952316748,22422,wikitext,NULL
Westminster,632640979,29601339,earth,1,51.51305556,-0.15777778,1000,landmark,NULL,GB,WSM,29601339,0,"Somerset_House,_Park_Lane",NA,0,0,0.11752667471,20201216214355,20201103153250,770769642,10180,wikitext,NULL
Westminster,632755470,31354406,earth,1,51.509,-0.1415,1000,landmark,NULL,GB,WSM,31354406,0,"Royal_Arcade,_London",NA,0,0,0.439384233309,20201216214440,20201217010956,906177055,3675,wikitext,NULL
Westminster,632756549,31368236,earth,1,51.5125,-0.13416667,1000,landmark,NULL,GB,NULL,31368236,0,The_Box_Soho,NA,0,0,0.263698198635,20201216214441,20201208220730,993117432,1665,wikitext,NULL
Westminster,632767959,31533769,earth,1,51.51027778,-0.13638889,1000,landmark,NULL,GB,NULL,31533769,0,Aura_Mayfair,NA,0,0,0.117039259168,20201216214444,20200919173920,964574868,3097,wikitext,NULL
Westminster,632783414,31865696,earth,1,51.508417,-0.137603,1000,landmark,NULL,GB,NULL,31865696,0,Princes_Arcade,NA,0,0,0.294685838277,20201216214451,20201217011136,963709121,2344,wikitext,NULL
Westminster,632783970,31873022,earth,0,51.515,-0.132,1000,NULL,NULL,NULL,NULL,31873022,0,"Carlisle_House,_Soho",NA,0,0,0.404760201221,20201216214451,20200919031209,952477286,14276,wikitext,NULL
Westminster,632792803,2570268,earth,1,51.49916667,-0.15111111,1000,landmark,NULL,GB,NULL,2570268,0,Seaford_House,NA,0,0,0.459557935809,20201216212622,20201102124045,914443116,3283,wikitext,NULL
Westminster,632801099,33852582,earth,1,51.5066757,-0.1473069,1000,landmark,NULL,NULL,NULL,33852582,0,Keith's_Chapel,NA,0,0,0.490331571771,20201228220915,20201231171913,988378718,4167,wikitext,NULL
Westminster,632838875,3968198,earth,1,51.5167,-0.15272,1000,landmark,NULL,GB,NULL,3968198,0,Manchester_Square,NA,0,0,0.929397336476,20201216212740,20201214042516,937064311,5636,wikitext,NULL
Westminster,632861254,4798818,earth,1,51.5063,-0.1446,1000,NULL,NULL,NULL,NULL,4798818,0,45_and_46_Clarges_Street,NA,0,0,0.770442977052,20210101015255,20210101022308,997545881,2515,wikitext,NULL
Westminster,632895888,6262444,earth,1,51.49527778,-0.14972222,1000,landmark,NULL,GB,NULL,6262444,0,Chester_Square,NA,0,0,0.8353390777809999,20201216212920,20201214054302,976638673,7325,wikitext,NULL
Westminster,633121760,34846388,earth,1,51.4999,-0.1276,1000,NULL,NULL,NULL,NULL,34846388,0,Field_of_Remembrance,NA,0,0,0.146051178173,20201216214655,20200919092607,951636859,4593,wikitext,NULL
Westminster,633124850,34925659,earth,1,51.51241667,-0.13383333,1000,landmark,NULL,GB,WSM,34925659,0,Isow's,NA,0,0,0.982129365015,20201216214656,20201214212301,994263686,2446,wikitext,NULL
Westminster,633183753,35910236,earth,1,51.50053889,-0.12634444,50,landmark,NULL,NULL,NULL,35910236,0,Parliament_Square_Peace_Campaign,NA,0,0,0.56025298924,20201217133807,20201217134237,914999457,3122,wikitext,NULL
Westminster,633221340,36356589,earth,1,51.50830556,-0.13686111,1000,landmark,NULL,GB,WSM,36356589,0,Paxton_&_Whitfield,NA,0,0,0.330491288828,20201224235037,20201224235930,996177311,1703,wikitext,NULL
Westminster,633248967,36624629,earth,1,51.51777778,-0.15305556,1000,landmark,NULL,GB,WSM,36624629,0,Durrants_Hotel,NA,0,0,0.057903544938,20201216214805,20201217010604,992159336,2653,wikitext,NULL
Westminster,633248971,36624709,earth,1,51.50144444,-0.16252778,1000,landmark,NULL,GB,KEC,36624709,0,Knightsbridge_Green_Hotel,NA,0,0,0.070079209098,20201216214805,20201127114020,927122243,1513,wikitext,NULL
Westminster,633261001,36790287,earth,1,51.5364,-0.17367,1000,landmark,NULL,NULL,NULL,36790287,0,St_John's_Wood_Barracks,NA,0,0,0.6253707463649999,20201216214813,20201208131932,944801998,3737,wikitext,NULL
Westminster,633284104,37090129,earth,1,51.4902,-0.129,1000,NULL,NULL,NULL,NULL,37090129,0,Stuart_Hall_Library,NA,0,0,0.663395299381,20201216214828,20200919002051,921367888,2385,wikitext,NULL
Westminster,633286586,37152561,earth,1,51.51111111,-0.13611111,1000,landmark,NULL,GB,WSM,37152561,0,Regent_Palace_Hotel,NA,0,0,0.38109972228,20201216214831,20200918162502,966977794,5205,wikitext,NULL
Westminster,633288593,37240392,earth,1,51.51470278,-0.13461389000000001,156,NULL,NULL,GB,NULL,37240392,0,American_Broadcasting_Station_in_Europe,NA,0,0,0.926576322875,20201216214835,20200919155712,921437410,3000,wikitext,NULL
Westminster,633311945,37691739,earth,0,51.5,-0.13,1000,NULL,Methodist Central Hall Westminster,NULL,NULL,37691739,0,List_of_Methodist_churches,NA,0,0,0.410615041606,20201216214854,20201122132947,943813219,16354,wikitext,NULL
Westminster,633321324,37840031,earth,1,51.5106,-0.1325,1000,NULL,NULL,NULL,NULL,37840031,0,Almost_Free_Theatre,NA,0,0,0.325976082277,20201216214902,20200919111008,945735306,2402,wikitext,NULL
Westminster,633335066,38060063,earth,1,51.5052,-0.1464,1000,NULL,NULL,NULL,NULL,38060063,0,Isthmian_Club,NA,0,0,0.8355552543689999,20201216214915,20200918221800,892736022,1692,wikitext,NULL
Westminster,633341947,38212992,earth,1,51.51166667,-0.13138889,1000,landmark,NULL,GB,WSM,38212992,0,Mont_Blanc_Restaurant,NA,0,0,0.325125084668,20201216214923,20201113211215,988547276,3134,wikitext,NULL
Westminster,633349480,38373044,earth,1,51.5,-0.1797,1000,NULL,NULL,NULL,NULL,38373044,0,Michie_Hospital,NA,0,0,0.720123164789,20201216214930,20200919032507,909479533,1414,wikitext,NULL
Westminster,633362165,38708350,earth,1,51.51833333,-0.13722222,1000,NULL,NULL,NULL,NULL,38708350,0,Berners_Street_Mansions,NA,0,0,0.26563310647,20201216214946,20201217143307,918341408,3497,wikitext,NULL
Westminster,633375507,38990425,earth,1,51.53388889,-0.16194444,1000,NULL,NULL,NULL,NULL,38990425,0,Holford_House,NA,0,0,0.265942645099,20201216214958,20200918210338,957200486,1547,wikitext,NULL
Westminster,633382434,39064953,earth,0,51.526224,-0.190482,1000,landmark,NULL,GB,NULL,39064953,0,Delaware_Mansions_Ltd_v_City_of_Westminster,NA,0,0,0.242565524279,20201216215002,20201106125928,986591986,5019,wikitext,NULL
Westminster,633383836,39081187,earth,1,51.52036,-0.154281,1000,NULL,NULL,NULL,NULL,39081187,0,Paddington_Street_Gardens,NA,0,0,0.96808400465,20201216215003,20200919063224,782209069,1320,wikitext,NULL
Westminster,633384125,39099832,earth,1,51.5097,-0.1228,1000,landmark,NULL,GB,NULL,39099832,0,Tivoli_Theatre_of_Varieties,NA,0,0,0.24134923985,20201216215003,20201209103359,993207065,4592,wikitext,NULL
Westminster,633389651,41112116,earth,1,51.5177,-0.1872,1000,NULL,NULL,NULL,NULL,41112116,0,Porchester_Square,NA,0,0,0.629508361988,20201216215214,20201208105045,969193034,5554,wikitext,NULL
Westminster,633394439,41605692,earth,1,51.51397,-0.132,1000,landmark,NULL,NULL,NULL,41605692,0,"Dog_and_Duck,_Soho",NA,0,0,0.0695533657,20201216215250,20200924191855,973068231,1630,wikitext,NULL
Westminster,633395720,39337653,earth,1,51.51022222,-0.13526944,312,NULL,NULL,GB,NULL,39337653,0,Howell_James_&_Co.,NA,0,0,0.852662478838,20201216215019,20200919070529,944400202,3796,wikitext,NULL
Westminster,633420984,43790271,earth,1,51.511599,-0.19262,1000,landmark,NULL,GB,WES,43790271,0,47_Palace_Court,NA,0,0,0.180619631402,20201216215432,20200924184955,912560089,1003,wikitext,NULL
Westminster,633439504,39825003,earth,1,51.49916667,-0.12641667,1000,NULL,NULL,NULL,NULL,39825003,0,Imperial_Monumental_Halls_and_Tower,NA,0,0,0.200214464039,20201216215044,20200918170703,976009500,5284,wikitext,NULL
Westminster,633444051,46338606,earth,1,51.500479,-0.164751,1000,landmark,NULL,GB,KEC,46338606,0,Trevor_Square,NA,0,0,0.393283103468,20201216215600,20200924104412,938537987,5394,wikitext,NULL
Westminster,633447416,46694158,earth,1,51.5064,-0.1269,1000,landmark,NULL,GB,NULL,46694158,0,Whitehall_House,NA,0,0,0.163236144938,20201216215612,20201215112227,913386764,686,wikitext,NULL
Westminster,633453712,47210298,earth,1,51.5099,-0.1328,1000,NULL,NULL,NULL,NULL,47210298,0,Fribourg_&_Treyer,NA,0,0,0.405734000737,20201216215632,20200923222101,965622896,1843,wikitext,NULL
Westminster,633454830,47301124,earth,1,51.5057,-0.1362,1000,landmark,NULL,GB,NULL,47301124,0,77–78_Pall_Mall,NA,0,0,0.856141243026,20201216215636,20201213121533,913023815,717,wikitext,NULL
Westminster,633454831,47301505,earth,1,51.50575,-0.13601,1000,landmark,NULL,GB,NULL,47301505,0,79_Pall_Mall,NA,0,0,0.722902124111,20201216215636,20201213123733,965537194,742,wikitext,NULL
Westminster,633461407,47884482,earth,1,51.52,-0.1573,1000,NULL,NULL,NULL,NULL,47884482,0,"The_Beehive,_Marylebone",NA,0,0,0.693183227061,20201224114605,20201224110751,973072214,679,wikitext,NULL
